,mask,gender,age,mask_label,gender_label,age_label,path,label
7166,mask3,female,60,0,1,2,/opt/ml/input/data/train/images/003717_female_Asian_60/mask3.jpg,5
7167,mask5,female,60,0,1,2,/opt/ml/input/data/train/images/003717_female_Asian_60/mask5.jpg,5
7168,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003312_female_Asian_20/normal.jpg,15
7169,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003312_female_Asian_20/mask1.jpg,3
7170,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003312_female_Asian_20/mask2.jpg,3
7171,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003312_female_Asian_20/mask4.jpg,3
7172,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003312_female_Asian_20/incorrect_mask.jpg,9
7173,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003312_female_Asian_20/mask3.jpg,3
7174,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003312_female_Asian_20/mask5.jpg,3
7175,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006379_male_Asian_19/normal.jpg,12
7176,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006379_male_Asian_19/mask1.jpg,0
7177,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006379_male_Asian_19/mask2.jpg,0
7178,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006379_male_Asian_19/mask4.jpg,0
7179,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006379_male_Asian_19/incorrect_mask.jpg,6
7180,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006379_male_Asian_19/mask3.jpg,0
7181,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006379_male_Asian_19/mask5.jpg,0
7182,normal,male,18,2,0,0,/opt/ml/input/data/train/images/004487_male_Asian_18/normal.jpg,12
7183,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/004487_male_Asian_18/mask1.jpg,0
7184,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/004487_male_Asian_18/mask2.jpg,0
7185,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/004487_male_Asian_18/mask4.jpg,0
7186,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/004487_male_Asian_18/incorrect_mask.jpg,6
7187,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/004487_male_Asian_18/mask3.jpg,0
7188,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/004487_male_Asian_18/mask5.jpg,0
7189,normal,male,23,2,0,0,/opt/ml/input/data/train/images/001829_male_Asian_24/normal.jpg,12
7190,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/001829_male_Asian_24/mask1.jpg,0
7191,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/001829_male_Asian_24/mask2.jpg,0
7192,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/001829_male_Asian_24/mask4.jpg,0
7193,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/001829_male_Asian_24/incorrect_mask.jpg,6
7194,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/001829_male_Asian_24/mask3.jpg,0
7195,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/001829_male_Asian_24/mask5.jpg,0
7196,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000026_female_Asian_56/normal.jpg,16
7197,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000026_female_Asian_56/mask1.jpg,4
7198,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000026_female_Asian_56/mask2.jpg,4
7199,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000026_female_Asian_56/mask4.jpg,4
7200,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000026_female_Asian_56/incorrect_mask.jpg,10
7201,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000026_female_Asian_56/mask3.jpg,4
7202,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000026_female_Asian_56/mask5.jpg,4
7203,normal,male,18,2,0,0,/opt/ml/input/data/train/images/004352_male_Asian_18/normal.jpg,12
7204,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/004352_male_Asian_18/mask1.jpg,0
7205,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/004352_male_Asian_18/mask2.jpg,0
7206,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/004352_male_Asian_18/mask4.jpg,0
7207,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/004352_male_Asian_18/incorrect_mask.jpg,6
7208,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/004352_male_Asian_18/mask3.jpg,0
7209,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/004352_male_Asian_18/mask5.jpg,0
7210,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003167_female_Asian_19/normal.jpg,15
7211,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003167_female_Asian_19/mask1.jpg,3
7212,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003167_female_Asian_19/mask2.jpg,3
7213,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003167_female_Asian_19/mask4.jpg,3
7214,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003167_female_Asian_19/incorrect_mask.jpg,9
7215,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003167_female_Asian_19/mask3.jpg,3
7216,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003167_female_Asian_19/mask5.jpg,3
7217,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003330_female_Asian_19/normal.jpg,15
7218,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003330_female_Asian_19/mask1.jpg,3
7219,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003330_female_Asian_19/mask2.jpg,3
7220,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003330_female_Asian_19/mask4.jpg,3
7221,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003330_female_Asian_19/incorrect_mask.jpg,9
7222,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003330_female_Asian_19/mask3.jpg,3
7223,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003330_female_Asian_19/mask5.jpg,3
7224,normal,female,43,2,1,1,/opt/ml/input/data/train/images/000529_female_Asian_51/normal.jpg,16
7225,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/000529_female_Asian_51/mask1.jpg,4
7226,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/000529_female_Asian_51/mask2.jpg,4
7227,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/000529_female_Asian_51/mask4.jpg,4
7228,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/000529_female_Asian_51/incorrect_mask.jpg,10
7229,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/000529_female_Asian_51/mask3.jpg,4
7230,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/000529_female_Asian_51/mask5.jpg,4
7231,normal,male,60,2,0,2,/opt/ml/input/data/train/images/004289_male_Asian_60/normal.jpg,14
7232,mask1,male,60,0,0,2,/opt/ml/input/data/train/images/004289_male_Asian_60/mask1.jpg,2
7233,mask2,male,60,0,0,2,/opt/ml/input/data/train/images/004289_male_Asian_60/mask2.jpg,2
7234,mask4,male,60,0,0,2,/opt/ml/input/data/train/images/004289_male_Asian_60/mask4.jpg,2
7235,incorrect_mask,male,60,1,0,2,/opt/ml/input/data/train/images/004289_male_Asian_60/incorrect_mask.jpg,8
7236,mask3,male,60,0,0,2,/opt/ml/input/data/train/images/004289_male_Asian_60/mask3.jpg,2
7237,mask5,male,60,0,0,2,/opt/ml/input/data/train/images/004289_male_Asian_60/mask5.jpg,2
7238,normal,male,30,2,0,1,/opt/ml/input/data/train/images/005549_male_Asian_34/normal.jpg,13
7239,mask1,male,30,0,0,1,/opt/ml/input/data/train/images/005549_male_Asian_34/mask1.jpg,1
7240,mask2,male,30,0,0,1,/opt/ml/input/data/train/images/005549_male_Asian_34/mask2.jpg,1
7241,mask4,male,30,0,0,1,/opt/ml/input/data/train/images/005549_male_Asian_34/mask4.jpg,1
7242,incorrect_mask,male,30,1,0,1,/opt/ml/input/data/train/images/005549_male_Asian_34/incorrect_mask.jpg,7
7243,mask3,male,30,0,0,1,/opt/ml/input/data/train/images/005549_male_Asian_34/mask3.jpg,1
7244,mask5,male,30,0,0,1,/opt/ml/input/data/train/images/005549_male_Asian_34/mask5.jpg,1
7245,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003152_female_Asian_19/normal.jpg,15
7246,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003152_female_Asian_19/mask1.jpg,3
7247,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003152_female_Asian_19/mask2.jpg,3
7248,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003152_female_Asian_19/mask4.jpg,3
7249,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003152_female_Asian_19/incorrect_mask.jpg,9
7250,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003152_female_Asian_19/mask3.jpg,3
7251,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003152_female_Asian_19/mask5.jpg,3
7252,normal,male,57,2,0,1,/opt/ml/input/data/train/images/003817_male_Asian_54/normal.jpg,13
7253,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/003817_male_Asian_54/mask1.jpg,1
7254,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/003817_male_Asian_54/mask2.jpg,1
7255,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/003817_male_Asian_54/mask4.jpg,1
7256,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/003817_male_Asian_54/incorrect_mask.jpg,7
7257,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/003817_male_Asian_54/mask3.jpg,1
7258,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/003817_male_Asian_54/mask5.jpg,1
7259,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003223_female_Asian_18/normal.jpg,15
7260,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003223_female_Asian_18/mask1.jpg,3
7261,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003223_female_Asian_18/mask2.jpg,3
7262,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003223_female_Asian_18/mask4.jpg,3
7263,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003223_female_Asian_18/incorrect_mask.jpg,9
7264,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003223_female_Asian_18/mask3.jpg,3
7265,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003223_female_Asian_18/mask5.jpg,3
7266,normal,female,20,2,1,0,/opt/ml/input/data/train/images/006258_female_Asian_20/normal.jpg,15
7267,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/006258_female_Asian_20/mask1.jpg,3
7268,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/006258_female_Asian_20/mask2.jpg,3
7269,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/006258_female_Asian_20/mask4.jpg,3
7270,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/006258_female_Asian_20/incorrect_mask.jpg,9
7271,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/006258_female_Asian_20/mask3.jpg,3
7272,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/006258_female_Asian_20/mask5.jpg,3
7273,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003068_female_Asian_20/normal.jpg,15
7274,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003068_female_Asian_20/mask1.jpg,3
7275,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003068_female_Asian_20/mask2.jpg,3
7276,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003068_female_Asian_20/mask4.jpg,3
7277,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003068_female_Asian_20/incorrect_mask.jpg,9
7278,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003068_female_Asian_20/mask3.jpg,3
7279,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003068_female_Asian_20/mask5.jpg,3
7280,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001108_female_Asian_23/normal.jpg,15
7281,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001108_female_Asian_23/mask1.jpg,3
7282,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001108_female_Asian_23/mask2.jpg,3
7283,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001108_female_Asian_23/mask4.jpg,3
7284,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001108_female_Asian_23/incorrect_mask.jpg,9
7285,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001108_female_Asian_23/mask3.jpg,3
7286,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001108_female_Asian_23/mask5.jpg,3
7287,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000531_female_Asian_56/normal.jpg,16
7288,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000531_female_Asian_56/mask1.jpg,4
7289,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000531_female_Asian_56/mask2.jpg,4
7290,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000531_female_Asian_56/mask4.jpg,4
7291,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000531_female_Asian_56/incorrect_mask.jpg,10
7292,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000531_female_Asian_56/mask3.jpg,4
7293,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000531_female_Asian_56/mask5.jpg,4
7294,normal,female,57,2,1,1,/opt/ml/input/data/train/images/003703_female_Asian_55/normal.jpg,16
7295,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/003703_female_Asian_55/mask1.jpg,4
7296,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/003703_female_Asian_55/mask2.jpg,4
7297,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/003703_female_Asian_55/mask4.jpg,4
7298,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/003703_female_Asian_55/incorrect_mask.jpg,10
7299,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/003703_female_Asian_55/mask3.jpg,4
7300,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/003703_female_Asian_55/mask5.jpg,4
7301,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003093_female_Asian_19/normal.jpg,15
7302,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003093_female_Asian_19/mask1.jpg,3
7303,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003093_female_Asian_19/mask2.jpg,3
7304,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003093_female_Asian_19/mask4.jpg,3
7305,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003093_female_Asian_19/incorrect_mask.jpg,9
7306,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003093_female_Asian_19/mask3.jpg,3
7307,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003093_female_Asian_19/mask5.jpg,3
7308,normal,male,57,2,0,1,/opt/ml/input/data/train/images/001536_male_Asian_56/normal.jpg,13
7309,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/001536_male_Asian_56/mask1.jpg,1
7310,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/001536_male_Asian_56/mask2.jpg,1
7311,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/001536_male_Asian_56/mask4.jpg,1
7312,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/001536_male_Asian_56/incorrect_mask.jpg,7
7313,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/001536_male_Asian_56/mask3.jpg,1
7314,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/001536_male_Asian_56/mask5.jpg,1
7315,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask3.png,0
7316,normal,male,20,2,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/normal.png,12
7317,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask2.png,0
7318,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask1.png,0
7319,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask5.png,0
7320,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask4.png,0
7321,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/incorrect_mask.png,6
7322,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000071_female_Asian_56/normal.jpg,16
7323,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000071_female_Asian_56/mask1.jpg,4
7324,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000071_female_Asian_56/mask2.jpg,4
7325,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000071_female_Asian_56/mask4.jpg,4
7326,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000071_female_Asian_56/incorrect_mask.jpg,10
7327,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000071_female_Asian_56/mask3.jpg,4
7328,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000071_female_Asian_56/mask5.jpg,4
7329,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000688_female_Asian_57/normal.jpg,16
7330,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000688_female_Asian_57/mask1.jpg,4
7331,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000688_female_Asian_57/mask2.jpg,4
7332,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000688_female_Asian_57/mask4.jpg,4
7333,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000688_female_Asian_57/incorrect_mask.jpg,10
7334,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000688_female_Asian_57/mask3.jpg,4
7335,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000688_female_Asian_57/mask5.jpg,4
7336,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000274_female_Asian_54/normal.jpg,16
7337,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000274_female_Asian_54/mask1.jpg,4
7338,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000274_female_Asian_54/mask2.jpg,4
7339,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000274_female_Asian_54/mask4.jpg,4
7340,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000274_female_Asian_54/incorrect_mask.jpg,10
7341,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000274_female_Asian_54/mask3.jpg,4
7342,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000274_female_Asian_54/mask5.jpg,4
7343,normal,male,18,2,0,0,/opt/ml/input/data/train/images/001113_male_Asian_18/normal.jpg,12
7344,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/001113_male_Asian_18/mask1.jpg,0
7345,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/001113_male_Asian_18/mask2.jpg,0
7346,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/001113_male_Asian_18/mask4.jpg,0
7347,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/001113_male_Asian_18/incorrect_mask.jpg,6
7348,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/001113_male_Asian_18/mask3.jpg,0
7349,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/001113_male_Asian_18/mask5.jpg,0
7350,normal,female,43,2,1,1,/opt/ml/input/data/train/images/000754_female_Asian_50/normal.jpg,16
7351,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/000754_female_Asian_50/mask1.jpg,4
7352,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/000754_female_Asian_50/mask2.jpg,4
7353,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/000754_female_Asian_50/mask4.jpg,4
7354,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/000754_female_Asian_50/incorrect_mask.jpg,10
7355,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/000754_female_Asian_50/mask3.jpg,4
7356,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/000754_female_Asian_50/mask5.jpg,4
7357,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask3.png,0
7358,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/normal.png,12
7359,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask2.png,0
7360,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask1.png,0
7361,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask5.png,0
7362,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask4.png,0
7363,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/incorrect_mask.png,6
7364,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000826_female_Asian_55/normal.jpg,16
7365,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000826_female_Asian_55/mask1.jpg,4
7366,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000826_female_Asian_55/mask2.jpg,4
7367,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000826_female_Asian_55/mask4.jpg,4
7368,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000826_female_Asian_55/incorrect_mask.jpg,10
7369,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000826_female_Asian_55/mask3.jpg,4
7370,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000826_female_Asian_55/mask5.jpg,4
7371,normal,male,20,2,0,0,/opt/ml/input/data/train/images/005234_male_Asian_22/normal.jpg,12
7372,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/005234_male_Asian_22/mask1.jpg,0
7373,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/005234_male_Asian_22/mask2.jpg,0
7374,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/005234_male_Asian_22/mask4.jpg,0
7375,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/005234_male_Asian_22/incorrect_mask.jpg,6
7376,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/005234_male_Asian_22/mask3.jpg,0
7377,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/005234_male_Asian_22/mask5.jpg,0
7378,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003106_female_Asian_20/normal.jpg,15
7379,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003106_female_Asian_20/mask1.jpg,3
